,PseudoTime
E340_175,0.5858585858585859
E32_195,0.6531986531986532
E116_82,0.2727272727272727
E812_78,0.25925925925925924
E335_59,0.19528619528619529
E808_274,0.9191919191919192
E765_14,0.04377104377104377
E675_221,0.7407407407407407
E671_145,0.48484848484848486
E764_85,0.2828282828282828
E855_101,0.3367003367003367
E31_50,0.16498316498316498
E333_228,0.7643097643097643
E800_212,0.7104377104377104
E441_11,0.03367003367003367
E363_69,0.22895622895622897
E902_237,0.7946127946127947
E650_285,0.9562289562289562
E738_257,0.8619528619528619
E591_144,0.48148148148148145
E200_96,0.31986531986531985
E412_7,0.020202020202020204
E594_51,0.16835016835016836
E995_185,0.6195286195286195
E109_25,0.08080808080808081
E635_291,0.9764309764309764
E228_285,0.9562289562289562
E892_260,0.8720538720538721
E175_121,0.40404040404040403
E716_95,0.3164983164983165
E715_10,0.030303030303030304
E325_296,0.9932659932659933
E50_35,0.11447811447811448
E767_203,0.6801346801346801
E80_10,0.030303030303030304
E427_38,0.12457912457912458
E433_221,0.7407407407407407
E185_255,0.8552188552188552
E837_246,0.8249158249158249
E794_51,0.16835016835016836
E569_204,0.6835016835016835
E647_119,0.39730639730639733
E586_134,0.4478114478114478
E856_184,0.6161616161616161
E56_19,0.06060606060606061
E86_10,0.030303030303030304
E192_293,0.9831649831649831
E414_96,0.31986531986531985
E811_177,0.5925925925925926
E608_36,0.11784511784511785
E730_68,0.2255892255892256
E806_271,0.9090909090909091
E225_262,0.8787878787878788
E280_129,0.43097643097643096
E881_130,0.43434343434343436
E556_215,0.7205387205387206
E747_44,0.1447811447811448
E659_250,0.8383838383838383
E945_275,0.9225589225589226
E816_142,0.47474747474747475
E879_174,0.5824915824915825
E846_80,0.265993265993266
E820_64,0.21212121212121213
E661_286,0.9595959595959596
E388_223,0.7474747474747475
E222_72,0.23905723905723905
E958_235,0.7878787878787878
E89_137,0.45791245791245794
E752_121,0.40404040404040403
E122_3,0.006734006734006734
E494_93,0.30976430976430974
E928_255,0.8552188552188552
E480_144,0.48148148148148145
E479_149,0.4983164983164983
E314_231,0.7744107744107744
E574_63,0.20875420875420875
E448_284,0.9528619528619529
E980_163,0.5454545454545454
E206_103,0.3434343434343434
E773_62,0.2053872053872054
E981_263,0.8821548821548821
E383_219,0.734006734006734
E507_29,0.09427609427609428
E913_171,0.5723905723905723
E214_84,0.27946127946127947
E653_49,0.16161616161616163
E687_19,0.06060606060606061
E949_259,0.8686868686868687
E443_140,0.468013468013468
E0_252,0.8451178451178452
E474_160,0.5353535353535354
E762_225,0.7542087542087542
E386_99,0.32996632996632996
E852_5,0.013468013468013467
E895_256,0.8585858585858586
E338_188,0.6296296296296297
E753_51,0.16835016835016836
E751_255,0.8552188552188552
E500_214,0.7171717171717171
E776_36,0.11784511784511785
E778_272,0.9124579124579124
E216_102,0.3400673400673401
E100_44,0.1447811447811448
E863_149,0.4983164983164983
E78_147,0.49158249158249157
E824_216,0.7239057239057239
E545_229,0.7676767676767676
E428_226,0.7575757575757576
E174_165,0.5521885521885522
E167_34,0.1111111111111111
E815_4,0.010101010101010102
E547_53,0.1750841750841751
E331_99,0.32996632996632996
E918_267,0.8956228956228957
E874_294,0.9865319865319865
E190_22,0.0707070707070707
E195_256,0.8585858585858586
E125_294,0.9865319865319865
E640_240,0.8047138047138047
E489_53,0.1750841750841751
E646_169,0.5656565656565656
E374_290,0.9730639730639731
E403_162,0.5420875420875421
E498_291,0.9764309764309764
E291_267,0.8956228956228957
E355_275,0.9225589225589226
E916_57,0.18855218855218855
E143_129,0.43097643097643096
E234_84,0.27946127946127947
E535_175,0.5858585858585859
E264_97,0.32323232323232326
E458_65,0.21548821548821548
E792_125,0.4175084175084175
E598_227,0.7609427609427609
E602_181,0.6060606060606061
E540_64,0.21212121212121213
E99_216,0.7239057239057239
E838_282,0.9461279461279462
E849_119,0.39730639730639733
E92_240,0.8047138047138047
E914_163,0.5454545454545454
E271_165,0.5521885521885522
E711_84,0.27946127946127947
E905_83,0.2760942760942761
E462_227,0.7609427609427609
E44_63,0.20875420875420875
E158_75,0.24915824915824916
E253_21,0.06734006734006734
E853_119,0.39730639730639733
E777_68,0.2255892255892256
E221_246,0.8249158249158249
E96_152,0.5084175084175084
E422_19,0.06060606060606061
E851_286,0.9595959595959596
E358_20,0.06397306397306397
E159_148,0.494949494949495
E155_225,0.7542087542087542
E968_159,0.531986531986532
E780_9,0.026936026936026935
E523_270,0.9057239057239057
E61_257,0.8619528619528619
E149_45,0.14814814814814814
E558_102,0.3400673400673401
E453_195,0.6531986531986532
E973_236,0.7912457912457912
E237_108,0.3602693602693603
E134_34,0.1111111111111111
E365_98,0.3265993265993266
E409_21,0.06734006734006734
E387_150,0.5016835016835017
E828_293,0.9831649831649831
E802_298,1.0
E74_258,0.8653198653198653
E617_1,0.0
E5_267,0.8956228956228957
E658_196,0.6565656565656566
E631_44,0.1447811447811448
E810_81,0.26936026936026936
E397_259,0.8686868686868687
E328_154,0.5151515151515151
E860_196,0.6565656565656566
E425_236,0.7912457912457912
E553_176,0.5892255892255892
E948_294,0.9865319865319865
E410_21,0.06734006734006734
E429_167,0.5589225589225589
E596_275,0.9225589225589226
E546_253,0.8484848484848485
E445_106,0.35353535353535354
E882_168,0.5622895622895623
E212_218,0.7306397306397306
E238_253,0.8484848484848485
E51_101,0.3367003367003367
E543_164,0.5488215488215489
E947_164,0.5488215488215489
E805_16,0.050505050505050504
E887_57,0.18855218855218855
E350_139,0.46464646464646464
E84_240,0.8047138047138047
E317_251,0.8417508417508418
E616_257,0.8619528619528619
E539_8,0.02356902356902357
E597_151,0.5050505050505051
E541_246,0.8249158249158249
E871_150,0.5016835016835017
E17_22,0.0707070707070707
E356_218,0.7306397306397306
E404_97,0.32323232323232326
E262_140,0.468013468013468
E111_65,0.21548821548821548
E869_106,0.35353535353535354
E423_171,0.5723905723905723
E19_292,0.9797979797979798
E148_247,0.8282828282828283
E463_227,0.7609427609427609
E52_269,0.9023569023569024
E491_49,0.16161616161616163
E249_99,0.32996632996632996
E667_220,0.7373737373737373
E120_43,0.1414141414141414
E593_136,0.45454545454545453
E182_44,0.1447811447811448
E28_23,0.07407407407407407
E144_89,0.2962962962962963
E830_153,0.5117845117845118
E481_186,0.622895622895623
E380_283,0.9494949494949495
E38_296,0.9932659932659933
E722_140,0.468013468013468
E694_36,0.11784511784511785
E926_274,0.9191919191919192
E709_245,0.8215488215488216
E295_192,0.6430976430976431
E573_291,0.9764309764309764
E53_12,0.037037037037037035
E996_261,0.8754208754208754
E966_137,0.45791245791245794
E354_224,0.7508417508417509
E761_96,0.31986531986531985
E3_160,0.5353535353535354
E256_133,0.4444444444444444
E976_8,0.02356902356902357
E37_34,0.1111111111111111
E223_184,0.6161616161616161
E581_237,0.7946127946127947
E975_248,0.8316498316498316
E684_191,0.6397306397306397
E612_69,0.22895622895622897
E731_93,0.30976430976430974
E282_157,0.5252525252525253
E73_1,0.0
E298_141,0.4713804713804714
E890_33,0.10774410774410774
E88_203,0.6801346801346801
E955_186,0.622895622895623
E622_242,0.8114478114478114
E126_122,0.4074074074074074
E27_163,0.5454545454545454
E912_246,0.8249158249158249
E434_242,0.8114478114478114
E937_133,0.4444444444444444
E490_130,0.43434343434343436
E177_160,0.5353535353535354
E285_266,0.8922558922558923
E336_218,0.7306397306397306
E464_228,0.7643097643097643
E946_60,0.19865319865319866
E963_123,0.4107744107744108
E385_233,0.7811447811447811
E466_246,0.8249158249158249
E636_24,0.07744107744107744
E364_101,0.3367003367003367
E530_31,0.10101010101010101
E102_30,0.09764309764309764
E741_67,0.2222222222222222
E755_146,0.4882154882154882
E817_292,0.9797979797979798
E880_50,0.16498316498316498
E459_31,0.10101010101010101
E105_248,0.8316498316498316
E390_139,0.46464646464646464
E831_29,0.09427609427609428
E302_38,0.12457912457912458
E799_230,0.7710437710437711
E320_81,0.26936026936026936
E993_287,0.9629629629629629
E7_154,0.5151515151515151
E643_142,0.47474747474747475
E936_108,0.3602693602693603
E678_156,0.5218855218855218
E566_130,0.43434343434343436
E921_206,0.6902356902356902
E841_245,0.8215488215488216
E785_233,0.7811447811447811
E164_226,0.7575757575757576
E870_141,0.4713804713804714
E565_99,0.32996632996632996
E607_57,0.18855218855218855
E370_23,0.07407407407407407
E704_114,0.38047138047138046
E24_154,0.5151515151515151
E657_130,0.43434343434343436
E156_122,0.4074074074074074
E584_84,0.27946127946127947
E698_114,0.38047138047138046
E18_53,0.1750841750841751
E230_194,0.6498316498316499
E842_11,0.03367003367003367
E240_120,0.4006734006734007
E127_119,0.39730639730639733
E865_281,0.9427609427609428
E673_262,0.8787878787878788
E748_279,0.936026936026936
E299_182,0.6094276094276094
E67_129,0.43097643097643096
E367_259,0.8686868686868687
E189_95,0.3164983164983165
E270_228,0.7643097643097643
E735_198,0.6632996632996633
E885_85,0.2828282828282828
E972_144,0.48148148148148145
E907_291,0.9764309764309764
E492_35,0.11447811447811448
E493_71,0.2356902356902357
E311_43,0.1414141414141414
E227_192,0.6430976430976431
E104_178,0.5959595959595959
E638_23,0.07407407407407407
E610_76,0.25252525252525254
E766_255,0.8552188552188552
E451_106,0.35353535353535354
E888_63,0.20875420875420875
E629_142,0.47474747474747475
E940_216,0.7239057239057239
E378_97,0.32323232323232326
E897_241,0.8080808080808081
E176_57,0.18855218855218855
E151_251,0.8417508417508418
E324_39,0.12794612794612795
E858_186,0.622895622895623
E758_117,0.39057239057239057
E935_33,0.10774410774410774
E626_164,0.5488215488215489
E139_105,0.3501683501683502
E431_81,0.26936026936026936
E15_259,0.8686868686868687
E516_73,0.24242424242424243
E790_172,0.5757575757575758
E318_34,0.1111111111111111
E923_229,0.7676767676767676
E527_107,0.3569023569023569
E233_157,0.5252525252525253
E836_95,0.3164983164983165
E438_282,0.9461279461279462
E829_254,0.8518518518518519
E344_75,0.24915824915824916
E873_101,0.3367003367003367
E533_287,0.9629629629629629
E426_97,0.32323232323232326
E632_143,0.4781144781144781
E136_77,0.2558922558922559
E717_38,0.12457912457912458
E941_275,0.9225589225589226
E267_238,0.797979797979798
E743_22,0.0707070707070707
E389_164,0.5488215488215489
E823_35,0.11447811447811448
E393_234,0.7845117845117845
E199_120,0.4006734006734007
E20_115,0.3838383838383838
E369_174,0.5824915824915825
E183_229,0.7676767676767676
E226_157,0.5252525252525253
E962_87,0.2895622895622896
E557_223,0.7474747474747475
E486_81,0.26936026936026936
E154_193,0.6464646464646465
E884_151,0.5050505050505051
E633_25,0.08080808080808081
E304_176,0.5892255892255892
E421_102,0.3400673400673401
E668_260,0.8720538720538721
E239_223,0.7474747474747475
E861_73,0.24242424242424243
E268_218,0.7306397306397306
E878_168,0.5622895622895623
E252_216,0.7239057239057239
E703_177,0.5925925925925926
E220_45,0.14814814814814814
E511_87,0.2895622895622896
E115_258,0.8653198653198653
E834_2,0.003367003367003367
E420_85,0.2828282828282828
E969_167,0.5589225589225589
E904_223,0.7474747474747475
E446_68,0.2255892255892256
E47_191,0.6397306397306397
E669_268,0.898989898989899
E312_4,0.010101010101010102
E469_93,0.30976430976430974
E992_298,1.0
E922_233,0.7811447811447811
E114_64,0.21212121212121213
E467_36,0.11784511784511785
E478_27,0.08754208754208755
E208_271,0.9090909090909091
E82_118,0.3939393939393939
E487_146,0.4882154882154882
E23_189,0.632996632996633
E373_249,0.835016835016835
E337_77,0.2558922558922559
E235_20,0.06397306397306397
E970_75,0.24915824915824916
E770_55,0.18181818181818182
E988_219,0.734006734006734
E847_20,0.06397306397306397
E536_40,0.13131313131313133
E26_26,0.08417508417508418
E960_270,0.9057239057239057
E872_69,0.22895622895622897
E693_178,0.5959595959595959
E247_108,0.3602693602693603
E788_2,0.003367003367003367
E413_1,0.0
E889_103,0.3434343434343434
E372_292,0.9797979797979798
E896_123,0.4107744107744108
E952_84,0.27946127946127947
E9_132,0.44107744107744107
E645_193,0.6464646464646465
E929_137,0.45791245791245794
E326_248,0.8316498316498316
E172_261,0.8754208754208754
E689_233,0.7811447811447811
E436_155,0.5185185185185185
E289_28,0.09090909090909091
E442_107,0.3569023569023569
E468_240,0.8047138047138047
E686_19,0.06060606060606061
E279_240,0.8047138047138047
E69_253,0.8484848484848485
E707_242,0.8114478114478114
E346_231,0.7744107744107744
E568_237,0.7946127946127947
E571_29,0.09427609427609428
E146_24,0.07744107744107744
E537_141,0.4713804713804714
E944_298,1.0
E843_110,0.367003367003367
E504_76,0.25252525252525254
E589_273,0.9158249158249159
E702_189,0.632996632996633
E91_207,0.6936026936026936
E685_269,0.9023569023569024
E727_123,0.4107744107744108
E760_137,0.45791245791245794
E772_204,0.6835016835016835
E439_87,0.2895622895622896
E506_88,0.29292929292929293
E628_286,0.9595959595959596
E977_161,0.5387205387205387
E219_178,0.5959595959595959
E961_154,0.5151515151515151
E499_188,0.6296296296296297
E832_36,0.11784511784511785
E526_71,0.2356902356902357
E613_76,0.25252525252525254
E818_180,0.6026936026936027
E140_131,0.4377104377104377
E525_23,0.07407407407407407
E509_177,0.5925925925925926
E845_116,0.3872053872053872
E551_37,0.12121212121212122
E974_56,0.18518518518518517
E343_79,0.26262626262626265
E953_54,0.17845117845117844
E168_90,0.2996632996632997
E40_287,0.9629629629629629
E112_157,0.5252525252525253
E768_79,0.26262626262626265
E375_126,0.4208754208754209
E64_137,0.45791245791245794
E401_296,0.9932659932659933
E218_260,0.8720538720538721
E679_166,0.5555555555555556
E915_288,0.9663299663299664
E124_252,0.8451178451178452
E809_129,0.43097643097643096
E582_188,0.6296296296296297
E376_22,0.0707070707070707
E405_79,0.26262626262626265
E567_260,0.8720538720538721
E827_249,0.835016835016835
E701_179,0.5993265993265994
E274_284,0.9528619528619529
E590_291,0.9764309764309764
E79_45,0.14814814814814814
E655_183,0.6127946127946128
E909_118,0.3939393939393939
E642_46,0.15151515151515152
E690_114,0.38047138047138046
E868_11,0.03367003367003367
E48_93,0.30976430976430974
E998_141,0.4713804713804714
E440_212,0.7104377104377104
E180_280,0.9393939393939394
E797_168,0.5622895622895623
E419_111,0.37037037037037035
E729_13,0.04040404040404041
E786_20,0.06397306397306397
E564_86,0.28619528619528617
E943_248,0.8316498316498316
E258_273,0.9158249158249159
E460_11,0.03367003367003367
E455_292,0.9797979797979798
E152_10,0.030303030303030304
E255_13,0.04040404040404041
E795_292,0.9797979797979798
E95_160,0.5353535353535354
E211_182,0.6094276094276094
E382_85,0.2828282828282828
E49_151,0.5050505050505051
E323_20,0.06397306397306397
E287_269,0.9023569023569024
E644_225,0.7542087542087542
E488_239,0.8013468013468014
E341_187,0.6262626262626263
E197_226,0.7575757575757576
E22_142,0.47474747474747475
E917_200,0.67003367003367
E695_149,0.4983164983164983
E660_160,0.5353535353535354
E634_141,0.4713804713804714
E210_116,0.3872053872053872
E822_249,0.835016835016835
E165_34,0.1111111111111111
E130_4,0.010101010101010102
E371_26,0.08417508417508418
E803_227,0.7609427609427609
E652_280,0.9393939393939394
E391_138,0.4612794612794613
E706_67,0.2222222222222222
E90_166,0.5555555555555556
E251_46,0.15151515151515152
E77_143,0.4781144781144781
E898_103,0.3434343434343434
E424_29,0.09427609427609428
E334_163,0.5454545454545454
E919_263,0.8821548821548821
E575_287,0.9629629629629629
E395_116,0.3872053872053872
E417_164,0.5488215488215489
E361_71,0.2356902356902357
E416_190,0.6363636363636364
E475_227,0.7609427609427609
E639_73,0.24242424242424243
E184_42,0.13804713804713806
E908_277,0.9292929292929293
E66_220,0.7373737373737373
E550_220,0.7373737373737373
E394_12,0.037037037037037035
E927_39,0.12794612794612795
E194_184,0.6161616161616161
E196_216,0.7239057239057239
E465_81,0.26936026936026936
E452_212,0.7104377104377104
E310_49,0.16161616161616163
E145_226,0.7575757575757576
E65_289,0.9696969696969697
E732_161,0.5387205387205387
E110_228,0.7643097643097643
E864_1,0.0
E461_80,0.265993265993266
E699_3,0.006734006734006734
E70_65,0.21548821548821548
E601_243,0.8148148148148148
E1_232,0.7777777777777778
E306_139,0.46464646464646464
E641_223,0.7474747474747475
E691_234,0.7845117845117845
E217_225,0.7542087542087542
E807_115,0.3838383838383838
E534_18,0.05723905723905724
E964_39,0.12794612794612795
E924_64,0.21212121212121213
E259_201,0.6734006734006734
E482_49,0.16161616161616163
E163_298,1.0
E205_86,0.28619528619528617
E87_200,0.67003367003367
E476_273,0.9158249158249159
E618_16,0.050505050505050504
E721_149,0.4983164983164983
E942_240,0.8047138047138047
E34_152,0.5084175084175084
E901_206,0.6902356902356902
E437_195,0.6531986531986532
E201_20,0.06397306397306397
E756_177,0.5925925925925926
E804_209,0.7003367003367004
E713_291,0.9764309764309764
E454_174,0.5824915824915825
E840_41,0.13468013468013468
E848_71,0.2356902356902357
E118_148,0.494949494949495
E272_149,0.4983164983164983
E746_113,0.3771043771043771
E781_232,0.7777777777777778
E891_21,0.06734006734006734
E399_14,0.04377104377104377
E510_290,0.9730639730639731
E293_117,0.39057239057239057
E315_148,0.494949494949495
E171_44,0.1447811447811448
E301_194,0.6498316498316499
E16_83,0.2760942760942761
E714_272,0.9124579124579124
E137_150,0.5016835016835017
E142_223,0.7474747474747475
E587_218,0.7306397306397306
E366_69,0.22895622895622897
E278_228,0.7643097643097643
E12_162,0.5420875420875421
E787_112,0.37373737373737376
E524_233,0.7811447811447811
E242_24,0.07744107744107744
E759_114,0.38047138047138046
E128_89,0.2962962962962963
E133_161,0.5387205387205387
E76_136,0.45454545454545453
E147_70,0.23232323232323232
E725_123,0.4107744107744108
E496_84,0.27946127946127947
E93_193,0.6464646464646465
E281_155,0.5185185185185185
E275_266,0.8922558922558923
E276_30,0.09764309764309764
E339_226,0.7575757575757576
E117_167,0.5589225589225589
E63_103,0.3434343434343434
E819_217,0.7272727272727273
E457_253,0.8484848484848485
E665_181,0.6060606060606061
E763_63,0.20875420875420875
E25_218,0.7306397306397306
E957_220,0.7373737373737373
E739_268,0.898989898989899
E332_44,0.1447811447811448
E292_114,0.38047138047138046
E162_87,0.2895622895622896
E505_55,0.18181818181818182
E215_14,0.04377104377104377
E542_296,0.9932659932659933
E769_229,0.7676767676767676
E987_178,0.5959595959595959
E654_30,0.09764309764309764
E951_48,0.15824915824915825
E611_293,0.9831649831649831
E708_213,0.7138047138047138
E920_56,0.18518518518518517
E8_181,0.6060606060606061
E357_53,0.1750841750841751
E497_11,0.03367003367003367
E744_250,0.8383838383838383
E796_223,0.7474747474747475
E263_80,0.265993265993266
E771_141,0.4713804713804714
E692_12,0.037037037037037035
E406_137,0.45791245791245794
E754_183,0.6127946127946128
E789_204,0.6835016835016835
E236_122,0.4074074074074074
E572_223,0.7474747474747475
E619_154,0.5151515151515151
E705_37,0.12121212121212122
E359_58,0.1919191919191919
E606_47,0.15488215488215487
E327_267,0.8956228956228957
E682_17,0.05387205387205387
E862_85,0.2828282828282828
E728_67,0.2222222222222222
E94_50,0.16498316498316498
E83_222,0.7441077441077442
E784_112,0.37373737373737376
E857_89,0.2962962962962963
E107_252,0.8451178451178452
E726_18,0.05723905723905724
E30_142,0.47474747474747475
E979_257,0.8619528619528619
E330_78,0.25925925925925924
E991_151,0.5050505050505051
E300_187,0.6262626262626263
E560_216,0.7239057239057239
E798_166,0.5555555555555556
E396_263,0.8821548821548821
E544_228,0.7643097643097643
E54_107,0.3569023569023569
E821_275,0.9225589225589226
E733_168,0.5622895622895623
E854_62,0.2053872053872054
E718_282,0.9461279461279462
E757_66,0.21885521885521886
E651_78,0.25925925925925924
E307_271,0.9090909090909091
E309_217,0.7272727272727273
E113_228,0.7643097643097643
E906_36,0.11784511784511785
E883_2,0.003367003367003367
E204_22,0.0707070707070707
E570_88,0.29292929292929293
E663_127,0.42424242424242425
E202_34,0.1111111111111111
E552_85,0.2828282828282828
E939_122,0.4074074074074074
E595_242,0.8114478114478114
E984_243,0.8148148148148148
E57_198,0.6632996632996633
E42_237,0.7946127946127947
E138_197,0.6599326599326599
E986_108,0.3602693602693603
E435_269,0.9023569023569024
E625_153,0.5117845117845118
E472_7,0.020202020202020204
E193_100,0.3333333333333333
E697_224,0.7508417508417509
E779_123,0.4107744107744108
E191_284,0.9528619528619529
E982_214,0.7171717171717171
E243_28,0.09090909090909091
E875_114,0.38047138047138046
E169_16,0.050505050505050504
E471_202,0.6767676767676768
E60_107,0.3569023569023569
E563_196,0.6565656565656566
E59_85,0.2828282828282828
E398_43,0.1414141414141414
E160_193,0.6464646464646465
E157_240,0.8047138047138047
E161_239,0.8013468013468014
E108_25,0.08080808080808081
E674_209,0.7003367003367004
E724_168,0.5622895622895623
E672_121,0.40404040404040403
E512_186,0.622895622895623
E444_208,0.696969696969697
E362_79,0.26262626262626265
E232_84,0.27946127946127947
E783_125,0.4175084175084175
E209_88,0.29292929292929293
E342_44,0.1447811447811448
E719_202,0.6767676767676768
E297_168,0.5622895622895623
E103_285,0.9562289562289562
E408_29,0.09427609427609428
E813_166,0.5555555555555556
E723_212,0.7104377104377104
E614_22,0.0707070707070707
E213_215,0.7205387205387206
E688_147,0.49158249158249157
E411_232,0.7777777777777778
E513_222,0.7441077441077442
E620_165,0.5521885521885522
E782_41,0.13468013468013468
E538_121,0.40404040404040403
E415_254,0.8518518518518519
E814_34,0.1111111111111111
E517_174,0.5824915824915825
E269_60,0.19865319865319866
E257_45,0.14814814814814814
E580_232,0.7777777777777778
E925_125,0.4175084175084175
E876_36,0.11784511784511785
E514_8,0.02356902356902357
E241_235,0.7878787878787878
E737_224,0.7508417508417509
E683_260,0.8720538720538721
E246_117,0.39057239057239057
E588_121,0.40404040404040403
E244_114,0.38047138047138046
E178_48,0.15824915824915825
E449_149,0.4983164983164983
E248_29,0.09427609427609428
E844_207,0.6936026936026936
E71_286,0.9595959595959596
E877_142,0.47474747474747475
E911_266,0.8922558922558923
E696_214,0.7171717171717171
E886_2,0.003367003367003367
E604_198,0.6632996632996633
E548_77,0.2558922558922559
E971_150,0.5016835016835017
E680_247,0.8282828282828283
E179_129,0.43097643097643096
E532_85,0.2828282828282828
E296_120,0.4006734006734007
E470_16,0.050505050505050504
E170_75,0.24915824915824916
E402_210,0.7037037037037037
E600_66,0.21885521885521886
E85_57,0.18855218855218855
E254_225,0.7542087542087542
E123_180,0.6026936026936027
E700_20,0.06397306397306397
E866_237,0.7946127946127947
E903_260,0.8720538720538721
E231_296,0.9932659932659933
E106_278,0.9326599326599326
E288_17,0.05387205387205387
E933_190,0.6363636363636364
E46_121,0.40404040404040403
E931_266,0.8922558922558923
E899_112,0.37373737373737376
E649_243,0.8148148148148148
E290_186,0.622895622895623
E599_104,0.3468013468013468
E132_277,0.9292929292929293
E322_161,0.5387205387205387
E186_179,0.5993265993265994
E381_32,0.10437710437710437
E932_276,0.9259259259259259
E774_109,0.36363636363636365
E303_42,0.13804713804713806
E35_69,0.22895622895622897
E368_263,0.8821548821548821
E681_166,0.5555555555555556
E129_26,0.08417508417508418
E14_229,0.7676767676767676
E261_20,0.06397306397306397
E36_20,0.06397306397306397
E198_2,0.003367003367003367
E720_219,0.734006734006734
E910_62,0.2053872053872054
E407_100,0.3333333333333333
E352_113,0.3771043771043771
E4_129,0.43097643097643096
E286_23,0.07407407407407407
E418_153,0.5117845117845118
E13_126,0.4208754208754209
E793_208,0.696969696969697
E983_70,0.23232323232323232
E791_81,0.26936026936026936
E740_202,0.6767676767676768
E153_3,0.006734006734006734
E141_126,0.4208754208754209
E531_111,0.37037037037037035
E207_235,0.7878787878787878
E734_148,0.494949494949495
E938_187,0.6262626262626263
E529_152,0.5084175084175084
E994_53,0.1750841750841751
E562_95,0.3164983164983165
E477_152,0.5084175084175084
E187_78,0.25925925925925924
E662_190,0.6363636363636364
E21_165,0.5521885521885522
E528_181,0.6060606060606061
E648_13,0.04040404040404041
E392_140,0.468013468013468
E676_10,0.030303030303030304
E750_217,0.7272727272727273
E345_119,0.39730639730639733
E825_194,0.6498316498316499
E224_282,0.9461279461279462
E576_57,0.18855218855218855
E712_236,0.7912457912457912
E978_103,0.3434343434343434
E2_173,0.5791245791245792
E555_256,0.8585858585858586
E97_119,0.39730639730639733
E561_97,0.32323232323232326
E554_264,0.8855218855218855
E950_102,0.3400673400673401
E360_298,1.0
E518_67,0.2222222222222222
E384_144,0.48148148148148145
E893_215,0.7205387205387206
E450_260,0.8720538720538721
E260_189,0.632996632996633
E329_280,0.9393939393939394
E6_81,0.26936026936026936
E637_230,0.7710437710437711
E775_50,0.16498316498316498
E997_186,0.622895622895623
E677_21,0.06734006734006734
E954_144,0.48148148148148145
E839_171,0.5723905723905723
E321_3,0.006734006734006734
E965_50,0.16498316498316498
E522_107,0.3569023569023569
E959_92,0.3063973063973064
E508_89,0.2962962962962963
E630_79,0.26262626262626265
E229_226,0.7575757575757576
E68_155,0.5185185185185185
E98_123,0.4107744107744108
E742_48,0.15824915824915825
E45_2,0.003367003367003367
E894_195,0.6531986531986532
E33_35,0.11447811447811448
E305_168,0.5622895622895623
E934_144,0.48148148148148145
E294_227,0.7609427609427609
E166_193,0.6464646464646465
E592_17,0.05387205387205387
E483_83,0.2760942760942761
E930_106,0.35353535353535354
E348_184,0.6161616161616161
